metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_waiting,1667282406,54.056500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282406,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282406,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282406,54.056500,,,,,,,,,secondScenario,,,,,,
login_counter,1667282406,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282406,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282406,275.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282406,1025.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282406,69.698900,,,,,,,,,secondScenario,,,,,,
iterations,1667282406,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282407,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282407,46.853000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282407,46.185600,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282407,0.667400,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282407,46.853000,,,,,,,,,secondScenario,,,,,,
login_counter,1667282407,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282407,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282407,279.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282407,1029.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282407,46.981600,,,,,,,,,secondScenario,,,,,,
iterations,1667282407,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282407,2.000000,,,,,,,,,,,,,,,
vus_max,1667282407,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282407,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282407,51.686900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282407,51.686900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282407,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282407,51.686900,,,,,,,,,secondScenario,,,,,,
login_counter,1667282407,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282407,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282407,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282407,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282407,58.778800,,,,,,,,,secondScenario,,,,,,
iterations,1667282407,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282408,2.000000,,,,,,,,,,,,,,,
vus_max,1667282408,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282408,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282408,41.550500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282408,41.550500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282408,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282408,41.550500,,,,,,,,,secondScenario,,,,,,
login_counter,1667282408,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282408,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282408,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282408,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282408,52.533000,,,,,,,,,secondScenario,,,,,,
iterations,1667282408,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282409,1.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_duration,1667282409,47.259100,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_blocked,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_connecting,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_tls_handshaking,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_sending,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_waiting,1667282409,47.259100,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_receiving,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
http_req_failed,1667282409,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218526a4cea0021cdc08a,
get_book_duration_trend,1667282409,47.259100,,,,,,,,,firstScenario,,,,,,
get_book_counter,1667282409,1.000000,,,,,,,,,firstScenario,,,,,,
checks,1667282409,1.000000,is_get_book_200,,,,,,,,firstScenario,,,,,,
data_sent,1667282409,369.000000,,,,,,,,,firstScenario,,,,,,
data_received,1667282409,517.000000,,,,,,,,,firstScenario,,,,,,
iteration_duration,1667282409,55.350100,,,,,,,,,firstScenario,,,,,,
iterations,1667282409,1.000000,,,,,,,,,firstScenario,,,,,,
http_reqs,1667282409,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282409,40.111600,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282409,0.536900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282409,39.574700,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282409,40.111600,,,,,,,,,secondScenario,,,,,,
login_counter,1667282409,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282409,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282409,279.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282409,1029.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282409,45.971500,,,,,,,,,secondScenario,,,,,,
iterations,1667282409,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282409,2.000000,,,,,,,,,,,,,,,
vus_max,1667282409,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282409,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282409,53.404300,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282409,0.303200,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282409,53.101100,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282409,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282409,53.404300,,,,,,,,,secondScenario,,,,,,
login_counter,1667282409,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282409,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282409,281.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282409,1031.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282409,56.492400,,,,,,,,,secondScenario,,,,,,
iterations,1667282409,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282410,2.000000,,,,,,,,,,,,,,,
vus_max,1667282410,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282410,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282410,55.546500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282410,55.546500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282410,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282410,55.546500,,,,,,,,,secondScenario,,,,,,
login_counter,1667282410,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282410,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282410,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282410,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282410,59.097500,,,,,,,,,secondScenario,,,,,,
iterations,1667282410,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282411,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282411,149.104800,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282411,149.104800,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282411,149.104800,,,,,,,,,secondScenario,,,,,,
login_counter,1667282411,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282411,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282411,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282411,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282411,155.132300,,,,,,,,,secondScenario,,,,,,
iterations,1667282411,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282411,2.000000,,,,,,,,,,,,,,,
vus_max,1667282411,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282411,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282411,43.814800,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282411,43.814800,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282411,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282411,43.814800,,,,,,,,,secondScenario,,,,,,
login_counter,1667282411,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282411,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282411,281.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282411,1031.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282411,49.046900,,,,,,,,,secondScenario,,,,,,
iterations,1667282411,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282412,2.000000,,,,,,,,,,,,,,,
vus_max,1667282412,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282412,1.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_duration,1667282412,57.760700,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_blocked,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_connecting,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_tls_handshaking,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_sending,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_waiting,1667282412,57.760700,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_receiving,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
http_req_failed,1667282412,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e52184e6a4cea0021cdc047,
get_book_duration_trend,1667282412,57.760700,,,,,,,,,firstScenario,,,,,,
get_book_counter,1667282412,1.000000,,,,,,,,,firstScenario,,,,,,
checks,1667282412,1.000000,is_get_book_200,,,,,,,,firstScenario,,,,,,
data_sent,1667282412,369.000000,,,,,,,,,firstScenario,,,,,,
data_received,1667282412,557.000000,,,,,,,,,firstScenario,,,,,,
iteration_duration,1667282412,58.293500,,,,,,,,,firstScenario,,,,,,
iterations,1667282412,1.000000,,,,,,,,,firstScenario,,,,,,
http_reqs,1667282412,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282412,82.172900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282412,82.172900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282412,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282412,82.172900,,,,,,,,,secondScenario,,,,,,
login_counter,1667282412,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282412,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282412,275.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282412,1025.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282412,82.751800,,,,,,,,,secondScenario,,,,,,
iterations,1667282412,1.000000,,,,,,,,,secondScenario,,,,,,
